Date,Open,High,Low,Close,Adj Close,Volume
2015-12-30,54.779999,54.779999,54.080002,54.130001,51.944698,2444400
2015-12-31,53.919998,53.919998,53.279999,53.279999,51.129017,1623000
2016-01-04,52.340000,52.720001,51.990002,52.720001,50.591625,2869600
2016-01-05,52.720001,52.860001,52.139999,52.230000,50.121403,3447400
2016-01-06,51.290001,51.389999,50.430000,50.880001,48.825905,3122600
2016-01-07,49.700001,50.419998,49.250000,49.310001,47.319290,4928100
2016-01-08,49.459999,49.799999,48.529999,48.529999,46.570778,3182300
2016-01-11,49.139999,49.360001,48.279999,48.970001,46.993015,3260000
2016-01-12,49.650002,49.779999,48.689999,49.389999,47.396057,4807000
2016-01-13,49.160000,49.770000,47.880001,47.939999,46.004597,5326700
2016-01-14,48.130001,49.450001,47.709999,49.209999,47.223324,4519900
2016-01-15,46.790001,47.360001,46.139999,46.700001,44.814659,5293500
2016-01-19,47.410000,47.770000,46.610001,47.009998,45.112141,7574300
2016-01-20,46.430000,47.590000,46.009998,47.130001,45.227303,5382500
2016-01-21,47.660000,48.330002,46.990002,47.779999,45.851055,4303600
2016-01-22,48.720001,48.970001,48.360001,48.689999,46.724316,4000600
2016-01-25,48.599998,48.759998,48.060001,48.139999,46.196522,2254800
2016-01-26,48.380001,48.880001,48.150002,48.549999,46.589970,3956800
2016-01-27,48.410000,48.860001,47.799999,48.009998,46.071770,3714300
2016-01-28,48.230000,48.360001,47.529999,47.759998,45.831863,3240800
2016-01-29,48.580002,49.799999,48.220001,49.720001,47.712738,5637500
2016-02-01,49.299999,50.230000,49.299999,49.939999,47.923851,2394100
2016-02-02,49.389999,49.619999,48.369999,48.570000,46.609161,4612700
2016-02-03,48.970001,49.099998,47.680000,48.639999,46.676338,8268000
2016-02-04,48.779999,49.799999,48.630001,49.580002,47.578388,2736600
2016-02-05,49.290001,49.349998,47.669998,47.849998,45.918228,5337000
2016-02-08,47.020000,47.139999,46.070000,46.830002,44.939411,5539000
2016-02-09,46.099998,47.290001,46.080002,46.630001,44.747482,3415800
2016-02-10,46.860001,47.139999,45.919998,45.959999,44.104534,2389800
2016-02-11,45.270000,45.860001,45.029999,45.630001,43.787857,4019500
2016-02-12,46.599998,46.599998,45.450001,46.529999,44.651520,2215400
2016-02-16,48.610001,48.610001,47.130001,48.110001,46.167736,4211900
2016-02-17,48.419998,49.310001,48.259998,49.259998,47.271309,2012200
2016-02-18,49.619999,49.650002,49.049999,49.060001,47.079384,1430600
2016-02-19,49.220001,49.549999,48.939999,49.150002,47.165749,2627300
2016-02-22,49.669998,50.160000,49.650002,49.950001,47.933453,2584700
2016-02-23,49.549999,49.790001,49.020000,49.110001,47.127361,1660200
2016-02-24,48.459999,49.830002,48.270000,49.740002,47.731930,3053000
2016-02-25,49.959999,50.320000,49.349998,50.320000,48.288509,1295800
2016-02-26,50.619999,50.830002,50.400002,50.599998,48.557209,2400700
2016-02-29,50.619999,51.230000,50.410000,50.430000,48.394073,2330700
2016-03-01,51.110001,51.980000,50.950001,51.980000,49.881500,1972300
2016-03-02,51.849998,52.250000,51.730000,52.250000,50.140594,1282600
2016-03-03,52.410000,52.500000,52.029999,52.369999,50.255753,1787800
2016-03-04,52.570000,53.150002,52.180000,52.709999,50.582024,3104900
2016-03-07,52.380001,53.110001,52.180000,52.910000,50.773952,3246500
2016-03-08,52.500000,52.709999,51.830002,51.910000,49.814323,3578800
2016-03-09,52.169998,52.439999,51.939999,52.279999,50.169384,1568500
2016-03-10,52.610001,53.049999,51.790001,52.560001,50.438084,2677200
2016-03-11,53.150002,53.619999,53.099998,53.619999,51.455288,2224000
2016-03-14,53.389999,53.580002,53.169998,53.380001,51.224979,2149300
2016-03-15,53.099998,53.230000,52.790001,53.200001,51.052242,1287600
2016-03-16,53.029999,53.869999,53.000000,53.820000,51.647209,3402400
2016-03-17,53.660000,54.270000,53.619999,54.189999,52.002274,3258200
2016-03-18,54.250000,54.900002,54.250000,54.880001,52.664421,1419200
2016-03-21,54.590000,54.889999,54.400002,54.880001,52.664421,2010100
2016-03-22,54.570000,55.020000,54.430000,54.849998,52.635632,820300
2016-03-23,54.869999,54.869999,54.180000,54.200001,52.011871,1836100
2016-03-24,53.810001,54.130001,53.599998,54.110001,51.925510,1733100
2016-03-28,54.200001,54.220001,53.849998,54.090000,51.906315,1478800
2016-03-29,53.889999,54.919998,53.709999,54.840000,52.626034,2581800
2016-03-30,55.169998,55.650002,55.049999,55.389999,53.153828,2990800
2016-03-31,55.180000,55.320000,55.029999,55.080002,52.856350,1500000
2016-04-01,54.650002,55.360001,54.509998,55.340000,53.105850,1559200
2016-04-04,55.369999,55.400002,54.810001,54.910000,52.693207,2714500
2016-04-05,54.509998,54.810001,54.410000,54.500000,52.299763,1575300
2016-04-06,54.240002,55.060001,54.040001,55.009998,52.789173,1361100
2016-04-07,54.669998,54.799999,54.080002,54.279999,52.088642,1989700
2016-04-08,54.849998,55.040001,54.349998,54.540001,52.338146,1175400
2016-04-11,54.889999,55.369999,54.560001,54.599998,52.395721,2539300
2016-04-12,54.709999,54.790001,53.889999,54.509998,52.309357,1746300
2016-04-13,54.959999,55.660000,54.830002,55.619999,53.374542,1967700
2016-04-14,55.009998,55.099998,54.540001,55.020000,52.798771,2385700
2016-04-15,55.090000,55.090000,54.590000,54.610001,52.405319,2921100
2016-04-18,54.400002,54.810001,54.279999,54.680000,52.472496,1736800
